Sottoarea;Data;Vendite Previste;Mean Absolute Error;Root Mean Squared Error;Mean Squared Error;Mean Absolute Percentage Error
;29/05/2016;0,02;0,2708;0,3543;0,1255;13,5955
Sottoarea_86;20/05/2016;7,5891;0,6319;0,8627;0,7443;14,4415
;21/05/2016;2,3186;0,6266;0,8507;0,7238;14,4415
;22/05/2016;0,5456;0,6267;0,8512;0,7246;14,4549
;23/05/2016;7,6015;0,6229;0,8445;0,7131;14,4549
;24/05/2016;7,4885;0,623;0,8449;0,7139;14,4549
;25/05/2016;8,3453;0,6206;0,8419;0,7088;14,456
;26/05/2016;5,9742;0,6162;0,8332;0,6943;13,8954
;27/05/2016;5,0003;0,6163;0,8337;0,695;13,9042
;28/05/2016;2,0167;0,6149;0,8323;0,6928;13,9079
;29/05/2016;0,4635;0,6149;0,8327;0,6935;13,9193
Sottoarea_87;20/05/2016;3,0095;0,3358;0,4316;0,1863;14,0722
;21/05/2016;0,9133;0,334;0,4284;0,1835;14,0722
;22/05/2016;0,4861;0,3344;0,4287;0,1838;14,0916
;23/05/2016;2,8227;0,3341;0,4286;0,1837;14,0161
;24/05/2016;3,2182;0,3342;0,4289;0,184;14,0161
;25/05/2016;3,7617;0,3332;0,4277;0,183;14,0103
;26/05/2016;2,6666;0,3318;0,4256;0,1811;14,0103
;27/05/2016;2,7063;0,3315;0,4255;0,1811;14,007
;28/05/2016;0,5934;0,3312;0,4253;0,1809;14,0162
;29/05/2016;0,4167;0,3316;0,4257;0,1812;14,0372
Sottoarea_88;20/05/2016;15,0106;1,059;1,3881;1,9269;13,997
;21/05/2016;5,4008;1,0523;1,3753;1,8915;13,997
;22/05/2016;0,9312;1,0529;1,3763;1,8942;14,0103
;23/05/2016;13,2123;1,0516;1,3756;1,8924;13,8668
;24/05/2016;15,051;1,0529;1,3769;1,8958;13,8668
;25/05/2016;15,0967;1,0472;1,3672;1,8692;13,8571
;26/05/2016;12,438;1,0453;1,3657;1,865;13,8038
;27/05/2016;13,3696;1,0413;1,3601;1,8499;13,6739
;28/05/2016;5,5446;1,0397;1,359;1,8468;13,6798
;29/05/2016;1,4775;1,0379;1,3577;1,8432;13,6818
Sottoarea_89;20/05/2016;3,4658;0,3406;0,4319;0,1865;14,7195
;21/05/2016;1,4921;0,3391;0,4296;0,1846;14,7195
;22/05/2016;0,3492;0,339;0,4297;0,1846;14,7217
;23/05/2016;3,1923;0,3385;0,4293;0,1843;14,6229
;24/05/2016;2,9217;0,3388;0,4296;0,1846;14,6229
;25/05/2016;3,4553;0,3384;0,4294;0,1844;14,6269
;26/05/2016;2,849;0,3374;0,4282;0,1834;14,4695
;27/05/2016;3,0395;0,3366;0,4273;0,1826;14,3301
;28/05/2016;0,83;0,3355;0,426;0,1815;14,3233
;29/05/2016;0,3201;0,336;0,4264;0,1818;14,3467
Sottoarea_61;20/05/2016;6,2266;0,6127;0,9488;0,9003;16,9093
;21/05/2016;4,0643;0,6094;0,9443;0,8918;16,4731
;22/05/2016;1,4871;0,6079;0,9433;0,8899;16,3658
;23/05/2016;2,56;0,6089;0,9443;0,8916;16,3947
;24/05/2016;4,7871;0,6094;0,9451;0,8931;16,4036
;25/05/2016;4,3021;0,6092;0,9455;0,8939;16,3891
;26/05/2016;5,6339;0,605;0,9386;0,881;15,8569
;27/05/2016;8,0436;0,6033;0,9373;0,8786;15,7379
;28/05/2016;3,4433;0,6026;0,9373;0,8785;15,7204
;29/05/2016;1,2072;0,6031;0,9381;0,88;15,7381
Sottoarea_62;20/05/2016;4,1756;0,4365;0,6636;0,4403;16,3984
;21/05/2016;3,876;0,4356;0,663;0,4396;16,2439
;22/05/2016;0,626;0,4356;0,6634;0,4401;16,2488
;23/05/2016;2,1425;0,4358;0,6639;0,4408;16,2469
;24/05/2016;2,6393;0,4366;0,6646;0,4416;16,2721
;25/05/2016;3,2714;0,4372;0,6652;0,4425;16,2985
;26/05/2016;3,9535;0,4354;0,6632;0,4399;16,2985
;27/05/2016;4,1693;0,4353;0,6635;0,4402;16,3119
;28/05/2016;3,56;0,4358;0,6641;0,4411;16,3351
;29/05/2016;0,663;0,4362;0,6647;0,4418;16,352
Sottoarea_63;20/05/2016;2,4307;0,2064;0,282;0,0795;13,4175
;21/05/2016;1,7414;0,2056;0,2809;0,0789;13,4175
;22/05/2016;0,6041;0,2051;0,2804;0,0786;13,4175
;23/05/2016;0,5781;0,2054;0,2807;0,0788;13,4359
;24/05/2016;1,9603;0,2052;0,2807;0,0788;13,4044
;25/05/2016;2,8457;0,2047;0,2803;0,0785;13,4044
;26/05/2016;2,4791;0,2036;0,2784;0,0775;13,4044
;27/05/2016;2,1701;0,2036;0,2785;0,0776;13,391
;28/05/2016;1,9287;0,2034;0,2785;0,0776;13,3881
;29/05/2016;0,6808;0,2036;0,2787;0,0777;13,3853
Sottoarea_64;20/05/2016;4,4454;0,4596;0,6233;0,3886;14,6407
;21/05/2016;4,4342;0,4579;0,6212;0,3859;14,3935
;22/05/2016;1,0033;0,4522;0,6036;0,3644;14,3651
;23/05/2016;3,0304;0,4528;0,6042;0,365;14,3849
;24/05/2016;4,0935;0,4532;0,6047;0,3657;14,3696
;25/05/2016;3,7838;0,4536;0,6052;0,3663;14,3856
;26/05/2016;4,4701;0,4507;0,5997;0,3596;14,3856
;27/05/2016;4,1475;0,45;0,5993;0,3591;14,3889
;28/05/2016;2,0621;0,4453;0,5865;0,344;14,3652
;29/05/2016;1,12;0,4442;0,5854;0,3427;14,3258
Sottoarea_65;20/05/2016;0,3628;0,152;0,1943;0,0378;16,7682
;21/05/2016;0,3501;0,152;0,1944;0,0378;16,7682
;22/05/2016;0,0767;0,151;0,1924;0,037;16,6949
;23/05/2016;0,3398;0,1512;0,1926;0,0371;16,6949
;24/05/2016;0,84;0,1515;0,1928;0,0372;16,6949
;25/05/2016;0,5644;0,1514;0,1927;0,0371;16,6949
;26/05/2016;0,847;0,1515;0,1929;0,0372;16,6949
;27/05/2016;0,2464;0,1515;0,1929;0,0372;16,693
;28/05/2016;0,2467;0,1515;0,193;0,0372;16,6961
;29/05/2016;0,0676;0,1514;0,1929;0,0372;16,6758
Sottoarea_66;20/05/2016;2,8066;0,3654;0,5835;0,3404;18,4981
;21/05/2016;1,2883;0,3654;0,5838;0,3408;18,4574
;22/05/2016;0,2267;0,366;0,5844;0,3415;18,4898
;23/05/2016;0,8496;0,3659;0,5847;0,3419;18,4872
;24/05/2016;2,2444;0,3666;0,5853;0,3426;18,5239
;25/05/2016;2,089;0,3668;0,5857;0,3431;18,5004
;26/05/2016;2,3772;0,365;0,5835;0,3405;18,5004
;27/05/2016;3,2898;0,3645;0,5835;0,3405;18,4099
;28/05/2016;1,3548;0,3651;0,5841;0,3412;18,4425
;29/05/2016;0,4195;0,3647;0,5841;0,3412;18,3564
Sottoarea_67;20/05/2016;2,2885;0,3637;0,6629;0,4394;16,3146
;21/05/2016;1,2401;0,3634;0,6631;0,4397;16,235
;22/05/2016;0,1598;0,3629;0,6633;0,4399;16,239
;23/05/2016;1,692;0,3629;0,6637;0,4405;16,234
;24/05/2016;2,063;0,3633;0,6643;0,4413;16,2333
;25/05/2016;2,473;0,364;0,665;0,4422;16,2691
;26/05/2016;1,84;0,3641;0,6655;0,4429;16,2268
;27/05/2016;2,5268;0,3645;0,6661;0,4437;16,2528
;28/05/2016;1,0189;0,3643;0,6664;0,4441;16,2348
;29/05/2016;0,12;0,3642;0,6669;0,4447;16,2262
Sottoarea_68;20/05/2016;1,9818;0,2375;0,3305;0,1092;14,7995
;21/05/2016;1,4024;0,2379;0,3308;0,1094;14,8191
;22/05/2016;0,4367;0,2383;0,3311;0,1097;14,8513
;23/05/2016;1,4482;0,2387;0,3315;0,1099;14,8728
;24/05/2016;1,606;0,2389;0,3317;0,1101;14,878
;25/05/2016;1,7875;0,239;0,332;0,1102;14,8717
;26/05/2016;1,7177;0,2392;0,3322;0,1104;14,8662
;27/05/2016;2,1422;0,2392;0,3324;0,1105;14,849
;28/05/2016;1,5577;0,2394;0,3327;0,1107;14,8522
;29/05/2016;0,5822;0,2393;0,3327;0,1107;14,8169
Sottoarea_69;20/05/2016;2,1348;0,235;0,3289;0,1082;15,0919
;21/05/2016;1,4416;0,2349;0,329;0,1082;15,0919
;22/05/2016;0,0804;0,2351;0,3293;0,1084;15,0961
;23/05/2016;1,8211;0,2354;0,3296;0,1086;15,1172
;24/05/2016;2,0785;0,2356;0,3298;0,1088;15,1112
;25/05/2016;1,9476;0,2351;0,3295;0,1086;15,1112
;26/05/2016;1,5364;0,2348;0,3293;0,1085;15,1112
;27/05/2016;2,5412;0,2349;0,3296;0,1086;15,1027
;28/05/2016;1,0067;0,2348;0,3297;0,1087;15,0823
;29/05/2016;0,0467;0,2347;0,3297;0,1087;15,0396
Sottoarea_70;20/05/2016;1,2479;0,1621;0,2307;0,0532;10,4519
;21/05/2016;1,2796;0,1616;0,2303;0,053;10,4519
;22/05/2016;0,047;0,1612;0,2299;0,0529;10,4519
;23/05/2016;0,442;0,161;0,2298;0,0528;10,4061
;24/05/2016;0,8642;0,1612;0,2301;0,0529;10,4061
;25/05/2016;0,2907;0,1608;0,2297;0,0528;10,4061
;26/05/2016;0,9817;0,1605;0,2294;0,0526;10,4061
;27/05/2016;1,3351;0,1608;0,2297;0,0527;10,4322
;28/05/2016;1,0846;0,161;0,2299;0,0528;10,4514
;29/05/2016;0,0901;0,1612;0,2301;0,0529;10,4572
Sottoarea_71;20/05/2016;1,062;0,176;0,2664;0,071;12,5944
;21/05/2016;0,9;0,1758;0,2664;0,071;12,5944
;22/05/2016;0,1347;0,1754;0,2661;0,0708;12,5944
;23/05/2016;0,2775;0,1756;0,2664;0,0709;12,5944
;24/05/2016;0,4367;0,1758;0,2666;0,0711;12,5944
;25/05/2016;0,9102;0,1755;0,2665;0,071;12,5944
;26/05/2016;1,3677;0,1755;0,2666;0,0711;12,5944
;27/05/2016;0,9917;0,1755;0,2668;0,0712;12,5843
;28/05/2016;0,9075;0,1756;0,267;0,0713;12,5841
;29/05/2016;0,1281;0,1757;0,2672;0,0714;12,5806
Sottoarea_72;20/05/2016;0;0,1297;0,1703;0,029;19,7669
;21/05/2016;0,0067;0,1297;0,1704;0,029;19,7669
;22/05/2016;0,001;0,1298;0,1705;0,0291;19,7669
;23/05/2016;0;0,13;0,1707;0,0291;19,7669
;24/05/2016;0,1527;0,1303;0,1708;0,0292;19,7669
;25/05/2016;0,038;0,1301;0,1707;0,0292;19,7669
;26/05/2016;0,2139;0,1303;0,1709;0,0292;19,7669
;27/05/2016;0;0,1304;0,1711;0,0293;19,7669
;28/05/2016;0,0233;0,1305;0,1712;0,0293;19,7669
;29/05/2016;0;0,1307;0,1713;0,0294;19,7669
Sottoarea_73;20/05/2016;2,4951;0,3068;0,4815;0,2319;18,1123
;21/05/2016;1,6691;0,3062;0,4812;0,2316;18,1123
;22/05/2016;0,4297;0,3067;0,4817;0,232;18,1357
;23/05/2016;0,9014;0,3073;0,4822;0,2325;18,1777
;24/05/2016;1,5865;0,3074;0,4825;0,2328;18,1919
;25/05/2016;1,8049;0,3074;0,4829;0,2332;18,1919
;26/05/2016;2,5562;0,3068;0,4825;0,2328;18,1919
;27/05/2016;2,0079;0,307;0,4829;0,2332;18,183
;28/05/2016;1,7701;0,3073;0,4834;0,2336;18,1891
;29/05/2016;0,5229;0,3073;0,4837;0,2339;18,1651
Sottoarea_74;20/05/2016;3,3637;0,4452;0,6252;0,3908;18,2226
;21/05/2016;3,2531;0,445;0,6253;0,391;18,1427
;22/05/2016;1,0844;0,4452;0,6257;0,3916;18,1117
;23/05/2016;1,9156;0,4448;0,6256;0,3914;18,1025
;24/05/2016;3,7636;0,4454;0,6262;0,3922;18,1152
;25/05/2016;2,8254;0,4449;0,6261;0,392;18,0061
;26/05/2016;2,9614;0,4438;0,6252;0,3908;18,0061
;27/05/2016;3,451;0,4435;0,6252;0,3908;17,9101
;28/05/2016;3,095;0,4437;0,6256;0,3914;17,9145
;29/05/2016;0,7587;0,4442;0,6262;0,3921;17,9401
Sottoarea_75;20/05/2016;2,5235;0,398;0,5681;0,3228;17,223
;21/05/2016;1,9541;0,3983;0,5686;0,3233;17,2045
;22/05/2016;0,2467;0,399;0,5691;0,3239;17,238
;23/05/2016;1,3287;0,3991;0,5695;0,3243;17,2377
;24/05/2016;2,1474;0,3995;0,57;0,3249;17,2318
;25/05/2016;2,1435;0,3998;0,5704;0,3254;17,2091
;26/05/2016;2,8349;0,3997;0,5707;0,3257;17,1496
;27/05/2016;2,479;0,3997;0,571;0,326;17,0983
;28/05/2016;2,09;0,4;0,5714;0,3265;17,1115
;29/05/2016;0,5562;0,4007;0,572;0,3272;17,1407
Sottoarea_76;20/05/2016;2,5767;0,3559;0,4958;0,2458;14,7415
;21/05/2016;2,0548;0,3557;0,4958;0,2459;14,6732
;22/05/2016;0,3491;0,356;0,4963;0,2463;14,6604
;23/05/2016;1,6951;0,3562;0,4967;0,2467;14,6679
;24/05/2016;3,0183;0,3565;0,497;0,247;14,6478
;25/05/2016;2,58;0,3563;0,4972;0,2472;14,587
;26/05/2016;3,2218;0,3555;0,4964;0,2464;14,4502
;27/05/2016;4,6489;0,3562;0,4969;0,2469;14,4809
;28/05/2016;1,6367;0,3562;0,4972;0,2472;14,4884
;29/05/2016;0,3449;0,3564;0,4975;0,2475;14,4885
Sottoarea_77;20/05/2016;9,507;0,5448;0,937;0,878;20,4034
;21/05/2016;6,6908;0,5448;0,9377;0,8792;20,3318
;22/05/2016;2,2224;0,5452;0,9385;0,8807;20,3029
;23/05/2016;2,4984;0,5457;0,9393;0,8823;20,311
;24/05/2016;10,2624;0,5458;0,94;0,8836;20,3062
;25/05/2016;11,4058;0,5451;0,9401;0,8837;20,3062
;26/05/2016;6,8829;0,5447;0,9404;0,8843;20,3062
;27/05/2016;8,9239;0,5452;0,9412;0,8859;20,3173
;28/05/2016;7,6197;0,5453;0,9419;0,8873;20,262
;29/05/2016;2,0442;0,5464;0,9429;0,8891;20,3065
Sottoarea_78;20/05/2016;0;0,0335;0,0927;0,0086;32,7117
;21/05/2016;0;0,0336;0,0927;0,0086;32,7117
;22/05/2016;0;0,0336;0,0928;0,0086;32,7117
;23/05/2016;0;0,033;0,0915;0,0084;32,5542
;24/05/2016;0;0,033;0,0916;0,0084;32,5542
;25/05/2016;0;0,0331;0,0917;0,0084;32,5542
;26/05/2016;0,0084;0,0331;0,0918;0,0084;32,5542
;27/05/2016;0;0,0332;0,0919;0,0084;32,5542
;28/05/2016;0;0,0332;0,092;0,0085;32,5542
;29/05/2016;0;0,0332;0,092;0,0085;32,5542
Sottoarea_79;20/05/2016;0,7099;0,1638;0,2764;0,0764;14,9363
;21/05/2016;0,2656;0,1636;0,2764;0,0764;14,9363
;22/05/2016;0,1559;0,1634;0,2764;0,0764;14,9363
;23/05/2016;0,0919;0,1638;0,2767;0,0766;14,9363
;24/05/2016;0,4309;0,1641;0,277;0,0767;14,9363
;25/05/2016;0,4807;0,1642;0,2772;0,0769;14,9363
;26/05/2016;0,4318;0,164;0,2773;0,0769;14,9363
;27/05/2016;0,7475;0,1639;0,2774;0,0769;14,9363
;28/05/2016;0,4938;0,1639;0,2776;0,077;14,9318
;29/05/2016;0,1167;0,1637;0,2776;0,077;14,9318
Sottoarea_80;20/05/2016;2,4433;0,3138;0,4485;0,2012;18,6022
;21/05/2016;1,9645;0,3127;0,4474;0,2002;18,4492
;22/05/2016;0,1034;0,3132;0,4478;0,2006;18,478
;23/05/2016;1,4788;0,3134;0,4481;0,2008;18,478
;24/05/2016;1,742;0,3137;0,4485;0,2012;18,478
;25/05/2016;2,0347;0,3143;0,449;0,2016;18,5191
;26/05/2016;3,0757;0,3139;0,4489;0,2015;18,5191
;27/05/2016;2,4119;0,3138;0,449;0,2016;18,4758
;28/05/2016;1,2132;0,3138;0,4493;0,2018;18,442
;29/05/2016;0,0533;0,3138;0,4495;0,2021;18,4137
Sottoarea_81;20/05/2016;1,869;0,2106;0,2859;0,0817;14,0853
;21/05/2016;1,4968;0,2093;0,2838;0,0805;14,0853
;22/05/2016;0,4405;0,2085;0,2827;0,0799;13,9754
;23/05/2016;0,9491;0,2089;0,283;0,0801;13,9969
;24/05/2016;1,7226;0,2092;0,2833;0,0803;13,9969
;25/05/2016;2,1611;0,2092;0,2835;0,0804;13,9876
;26/05/2016;1,869;0,2082;0,2819;0,0795;13,9876
;27/05/2016;1,9518;0,208;0,2818;0,0794;13,9398
;28/05/2016;1,1633;0,2081;0,282;0,0795;13,9545
;29/05/2016;0,4405;0,2085;0,2823;0,0797;13,987
Sottoarea_82;20/05/2016;1,3067;0,1627;0,242;0,0586;11,0768
;21/05/2016;0,523;0,1616;0,2403;0,0577;11,0768
;22/05/2016;0,0467;0,1601;0,2372;0,0562;11,0243
;23/05/2016;0,7217;0,16;0,2372;0,0563;11,0243
;24/05/2016;0,819;0,1602;0,2374;0,0564;11,0243
;25/05/2016;0,817;0,1605;0,2376;0,0565;11,0481
;26/05/2016;1,2801;0,16;0,2372;0,0563;11,0481
;27/05/2016;1,0443;0,1596;0,237;0,0562;11,033
;28/05/2016;0,6733;0,1595;0,237;0,0562;11,0329
;29/05/2016;0,0467;0,1586;0,2355;0,0555;10,8839
Sottoarea_83;20/05/2016;2,921;0,4348;0,6126;0,3753;19,0094
;21/05/2016;2,8314;0,4352;0,6131;0,3759;18,993
;22/05/2016;0,3067;0,4356;0,6136;0,3766;19,0136
;23/05/2016;1,9513;0,4361;0,6142;0,3772;19,0064
;24/05/2016;2,4447;0,4368;0,6148;0,378;19,0317
;25/05/2016;3,161;0,4366;0,6149;0,3781;18,9537
;26/05/2016;2,615;0,4357;0,6143;0,3773;18,9537
;27/05/2016;4,2272;0,4358;0,6146;0,3778;18,9126
;28/05/2016;1,5867;0,4363;0,6152;0,3785;18,9107
;29/05/2016;0,3633;0,4371;0,6158;0,3792;18,951
Sottoarea_84;20/05/2016;5,3838;0,6429;0,939;0,8817;19,9845
;21/05/2016;2,6367;0,6431;0,9396;0,8829;19,911
;22/05/2016;0,4653;0,6439;0,9405;0,8845;19,8939
;23/05/2016;3,234;0,6442;0,9412;0,8858;19,8853
;24/05/2016;4,8071;0,6454;0,9421;0,8875;19,9171
;25/05/2016;5,2602;0,6458;0,9429;0,889;19,9146
;26/05/2016;4,5851;0,6444;0,9419;0,8871;19,9146
;27/05/2016;5,5747;0,6441;0,9421;0,8876;19,7857
;28/05/2016;2,7167;0,645;0,943;0,8893;19,808
;29/05/2016;0,6367;0,6459;0,944;0,891;19,8298
Sottoarea_85;20/05/2016;2,7692;0,1985;0,2657;0,0706;12,956
;21/05/2016;1,632;0,1988;0,266;0,0707;12,9733
;22/05/2016;0,4199;0,1992;0,2662;0,0709;13,0058
;23/05/2016;0,6525;0,1991;0,2663;0,0709;12,9767
;24/05/2016;2,3581;0,1992;0,2665;0,071;12,9733
;25/05/2016;2,6365;0,199;0,2664;0,071;12,9733
;26/05/2016;2,4421;0,1981;0,2652;0,0703;12,9733
;27/05/2016;3,1091;0,1977;0,2648;0,0701;12,9733
;28/05/2016;1,5193;0,1978;0,265;0,0702;12,9756
;29/05/2016;1,0985;0,1969;0,2637;0,0696;12,9756
Sottoarea_86;20/05/2016;6,049;0,4344;0,6522;0,4254;16,4841
;21/05/2016;3,2111;0,4334;0,6516;0,4246;16,3282
;22/05/2016;1,7235;0,4341;0,6523;0,4254;16,3579
;23/05/2016;2,0069;0,4334;0,6519;0,425;16,3497
;24/05/2016;4,7305;0,434;0,6525;0,4258;16,3634
;25/05/2016;5,0951;0,4338;0,6527;0,426;16,2789
;26/05/2016;4,8552;0,4325;0,6515;0,4245;16,2789
;27/05/2016;5,0562;0,4326;0,652;0,4251;16,2988
;28/05/2016;3,5488;0,433;0,6526;0,4259;16,3176
;29/05/2016;1,3394;0,4338;0,6532;0,4267;16,3496
Sottoarea_87;20/05/2016;2,4111;0,207;0,2704;0,0731;14,2377
;21/05/2016;1,526;0,2068;0,2703;0,073;14,1917
;22/05/2016;0,4271;0,2068;0,2704;0,0731;14,2028
;23/05/2016;1,1409;0,2072;0,2707;0,0733;14,2317
;24/05/2016;2,0268;0,2075;0,2709;0,0734;14,2603
;25/05/2016;1,8997;0,2077;0,2711;0,0735;14,2613
;26/05/2016;2,0342;0,2069;0,2702;0,073;14,2613
;27/05/2016;2,3938;0,2069;0,2702;0,073;14,2426
;28/05/2016;1,3439;0,2069;0,2704;0,0731;14,2337
;29/05/2016;0,168;0,2066;0,2702;0,073;14,1825
Sottoarea_88;20/05/2016;9,9491;0,8728;1,1412;1,3023;18,9043
;21/05/2016;6,5745;0,8708;1,1391;1,2976;18,8122
;22/05/2016;1,8513;0,8715;1,14;1,2997;18,83
;23/05/2016;4,3457;0,8697;1,1385;1,2962;18,824
;24/05/2016;9,8273;0,871;1,1396;1,2987;18,8354
;25/05/2016;10,1587;0,8722;1,1407;1,3011;18,8604
;26/05/2016;10,2156;0,8706;1,1394;1,2982;18,5547
;27/05/2016;9,0301;0,8696;1,1389;1,297;18,4984
;28/05/2016;5,8383;0,8679;1,1375;1,294;18,4497
;29/05/2016;2,4992;0,8679;1,138;1,295;18,4422
Sottoarea_89;20/05/2016;2,4824;0,2463;0,3164;0,1001;14,8647
;21/05/2016;1,6358;0,246;0,3163;0,1001;14,8144
;22/05/2016;0,2373;0,2465;0,3166;0,1003;14,8452
;23/05/2016;1,1268;0,2463;0,3165;0,1002;14,8363
;24/05/2016;2,0609;0,2465;0,3168;0,1004;14,8409
;25/05/2016;2,2712;0,2461;0,3164;0,1001;14,8409
;26/05/2016;2,6895;0,2455;0,3159;0,0998;14,8409
;27/05/2016;2,845;0,246;0,3162;0,1;14,8732
;28/05/2016;1,4889;0,2459;0,3163;0,1;14,8402
;29/05/2016;0,2514;0,2464;0,3166;0,1002;14,8725
Sottoarea_90;20/05/2016;8,286;0,6645;0,8608;0,741;16,6542
;21/05/2016;5,0042;0,6622;0,8579;0,7359;16,5012
;22/05/2016;1,3954;0,6622;0,8582;0,7365;16,4884
;23/05/2016;3,9681;0,6613;0,8576;0,7356;16,4773
;24/05/2016;7,5264;0,6614;0,8581;0,7363;16,4696
;25/05/2016;7,2384;0,6624;0,8589;0,7377;16,494
;26/05/2016;7,948;0,6594;0,8544;0,73;16,494
;27/05/2016;8,3892;0,6587;0,854;0,7293;16,4567
;28/05/2016;4,59;0,6588;0,8545;0,7301;16,4618
;29/05/2016;1,4704;0,6579;0,8539;0,7291;16,4182
